Test Code,QC Code,DATE,17OP,PROG,TESTMS,ANDRO,11DESC,DOC,CORTMS,17PRE,TYR,PHE
CAH6,C-CAH2,6/4/2020,123,158,165,152,165,138,3.01,978,,
CAH6,C-CAH3,6/4/2020,1250,1460,1520,1430,1470,1300,28.2,8590,,
PATY,C-PATY1,6/5/2020,,,,,,,,,59.9,71.8
PATY,C-PATY2,6/5/2020,,,,,,,,,467,481
PATY,C-PATY3,6/5/2020,,,,,,,,,1390,1430
PATY,C-PATY1,6/8/2020,,,,,,,,,52.3,61.1
PATY,C-PATY2,6/8/2020,,,,,,,,,506,531
PATY,C-PATY3,6/8/2020,,,,,,,,,1340,1350
CAH6,C-CAH1,6/8/2020,5.67,6.17,6.68,4.84,6.16,4.73,,,,
CAH6,C-CAH2,6/8/2020,121,140,165,153,160,147,2.86,896,,
CAH6,C-CAH3,6/8/2020,1290,1480,1610,1570,1490,1380,28.6,10400,,
PATY,C-PATY1,6/9/2020,,,,,,,,,46.7,54
PATY,C-PATY2,6/9/2020,,,,,,,,,448,483
PATY,C-PATY3,6/9/2020,,,,,,,,,1340,1360
PATY,C-PATY1,6/10/2020,,,,,,,,,52.5,62.2
PATY,C-PATY2,6/10/2020,,,,,,,,,421,449
PATY,C-PATY3,6/10/2020,,,,,,,,,1410,1400
PATY,C-PATY1,6/11/2020,,,,,,,,,50.1,60.6
PATY,C-PATY2,6/11/2020,,,,,,,,,459,487
PATY,C-PATY3,6/11/2020,,,,,,,,,1470,1510
CAH6,C-CAH1,6/11/2020,3.81,5.36,6.88,6.46,6.1,4.39,,,,
CAH6,C-CAH2,6/11/2020,127,163,164,153,157,148,3.01,871,,
CAH6,C-CAH3,6/11/2020,1310,1630,1710,1630,1620,1490,30.2,9280,,
PATY,C-PATY1,6/12/2020,,,,,,,,,44.9,53.3
PATY,C-PATY2,6/12/2020,,,,,,,,,410,436
PATY,C-PATY3,6/12/2020,,,,,,,,,1450,1480
PATY,C-PATY1,6/15/2020,,,,,,,,,48.8,58.8
PATY,C-PATY2,6/15/2020,,,,,,,,,427,446
PATY,C-PATY3,6/15/2020,,,,,,,,,1510,1540
CAH6,C-CAH1,6/15/2020,4.13,6.27,6.49,5.85,5.91,6.99,,,,
CAH6,C-CAH2,6/15/2020,117,148,147,141,143,131,2.8,995,,
CAH6,C-CAH3,6/15/2020,1150,1500,1500,1500,1430,1360,28.8,10300,,
PATY,C-PATY1,6/16/2020,,,,,,,,,52.4,62
PATY,C-PATY2,6/16/2020,,,,,,,,,439,457
PATY,C-PATY3,6/16/2020,,,,,,,,,1460,1470
PATY,C-PATY1,6/17/2020,,,,,,,,,55.6,66.5
PATY,C-PATY2,6/17/2020,,,,,,,,,434,460
PATY,C-PATY3,6/17/2020,,,,,,,,,1480,1450
PATY,C-PATY1,6/18/2020,,,,,,,,,50.2,57.5
PATY,C-PATY2,6/18/2020,,,,,,,,,426,447
PATY,C-PATY3,6/18/2020,,,,,,,,,1520,1480
CAH6,C-CAH1,6/18/2020,3.86,5.26,6.12,5.58,6.45,6.06,,,,
CAH6,C-CAH2,6/18/2020,111,138,148,135,133,129,2.56,770,,
CAH6,C-CAH3,6/18/2020,1080,1440,1500,1420,1310,1300,25.5,9010,,
PATY,C-PATY1,6/19/2020,,,,,,,,,50,60.2
PATY,C-PATY2,6/19/2020,,,,,,,,,411,432
PATY,C-PATY3,6/19/2020,,,,,,,,,1560,1530
PATY,C-PATY1,6/22/2020,,,,,,,,,52.5,62.5
PATY,C-PATY2,6/22/2020,,,,,,,,,414,441
PATY,C-PATY3,6/22/2020,,,,,,,,,1520,1470
CAH6,C-CAH1,6/22/2020,2.31,5.65,5.57,5.3,6.1,6.18,,,,
CAH6,C-CAH1,6/22/2020,3.89,,,,,,,,,
CAH6,C-CAH2,6/22/2020,111,141,148,136,134,130,2.62,841,,
CAH6,C-CAH3,6/22/2020,1090,1370,1470,1360,1410,1280,25.3,8750,,
PATY,C-PATY1,6/23/2020,,,,,,,,,47.6,55.1
PATY,C-PATY2,6/23/2020,,,,,,,,,405,423
PATY,C-PATY3,6/23/2020,,,,,,,,,1450,1420
PATY,C-PATY1,6/24/2020,,,,,,,,,45.4,54.3
PATY,C-PATY2,6/24/2020,,,,,,,,,423,439
PATY,C-PATY3,6/24/2020,,,,,,,,,1380,1340
PATY,C-PATY1,6/25/2020,,,,,,,,,58.1,67.3
PATY,C-PATY2,6/25/2020,,,,,,,,,455,462
PATY,C-PATY3,6/25/2020,,,,,,,,,1580,1560
CAH6,C-CAH1,6/25/2020,3.05,6.54,6.72,5.75,5.78,4.74,,,,
CAH6,C-CAH2,6/25/2020,111,153,154,140,138,137,2.74,898,,
CAH6,C-CAH3,6/25/2020,1080,1520,1510,1450,1410,1320,26.5,9330,,
PATY,C-PATY1,6/26/2020,,,,,,,,,52.6,61.2
PATY,C-PATY2,6/26/2020,,,,,,,,,440,451
PATY,C-PATY3,6/26/2020,,,,,,,,,1490,1500
PATY,C-PATY1,6/29/2020,,,,,,,,,57.4,66
PATY,C-PATY2,6/29/2020,,,,,,,,,448,451
PATY,C-PATY3,6/29/2020,,,,,,,,,1500,1520
CAH6,C-CAH1,6/29/2020,4.66,5.84,6,5.23,5.22,3.14,,,,
CAH6,C-CAH2,6/29/2020,107,139,146,147,130,132,2.59,916,,
CAH6,C-CAH3,6/29/2020,1050,1440,1450,1460,1380,1410,26.6,10200,,
PATY,C-PATY1,6/30/2020,,,,,,,,,49.4,55.8
PATY,C-PATY2,6/30/2020,,,,,,,,,418,433
PATY,C-PATY3,6/30/2020,,,,,,,,,1620,1590
PATY,C-PATY1,7/1/2020,,,,,,,,,55.4,63.4
PATY,C-PATY2,7/1/2020,,,,,,,,,446,460
PATY,C-PATY3,7/1/2020,,,,,,,,,1550,1470
CAH6,C-CAH1,7/1/2020,4.38,5.19,6.38,5.93,5.77,5.14,,,,
CAH6,C-CAH2,7/1/2020,117,150,152,147,143,136,2.74,1010,,
CAH6,C-CAH3,7/1/2020,1190,1650,1560,1530,1440,1500,30.7,9830,,
PATY,C-PATY1,7/2/2020,,,,,,,,,52.3,59.6
PATY,C-PATY2,7/2/2020,,,,,,,,,472,483
PATY,C-PATY3,7/2/2020,,,,,,,,,1480,1450
CAH6,C-CAH1,7/2/2020,3.72,6.24,5.74,6.28,5,5.57,,,,
CAH6,C-CAH2,7/2/2020,109,150,161,140,143,141,2.8,1010,,
CAH6,C-CAH3,7/2/2020,1180,1470,1700,1480,1480,1370,28.2,10200,,
PATY,C-PATY1,7/3/2020,,,,,,,,,54.8,63
PATY,C-PATY2,7/3/2020,,,,,,,,,438,455
PATY,C-PATY3,7/3/2020,,,,,,,,,1450,1410
CAH6,C-CAH1,7/6/2020,3.7,6.63,6.21,5.67,6.31,5.01,,,,
CAH6,C-CAH2,7/6/2020,110,139,132,138,129,123,2.53,793,,
CAH6,C-CAH3,7/6/2020,1150,1510,1570,1480,1390,1330,28.9,8290,,
PATY,C-PATY1,7/7/2020,,,,,,,,,54.6,63.7
PATY,C-PATY2,7/7/2020,,,,,,,,,459,478
PATY,C-PATY3,7/7/2020,,,,,,,,,1480,1410
PATY,C-PATY1,7/8/2020,,,,,,,,,56.8,65
PATY,C-PATY2,7/8/2020,,,,,,,,,445,450
PATY,C-PATY3,7/8/2020,,,,,,,,,1470,1420
PATY,C-PATY1,7/9/2020,,,,,,,,,55.3,60.5
PATY,C-PATY2,7/9/2020,,,,,,,,,492,506
PATY,C-PATY3,7/9/2020,,,,,,,,,1400,1350
CAH6,C-CAH1,7/9/2020,4.77,6.2,7.2,5.17,6.08,5.86,,,,
CAH6,C-CAH2,7/9/2020,106,128,135,128,118,118,2.5,668,,
CAH6,C-CAH3,7/9/2020,1160,1470,1530,1390,1370,1350,28.1,7690,,
PATY,C-PATY1,7/10/2020,,,,,,,,,57.1,64.9
PATY,C-PATY2,7/10/2020,,,,,,,,,459,475
PATY,C-PATY3,7/10/2020,,,,,,,,,1360,1390
PATY,C-PATY1,7/13/2020,,,,,,,,,55.2,62.4
PATY,C-PATY2,7/13/2020,,,,,,,,,498,512
PATY,C-PATY3,7/13/2020,,,,,,,,,1450,1390
CAH6,C-CAH1,7/13/2020,5.01,4.64,5.69,5.28,4.97,4.93,,,,
CAH6,C-CAH2,7/13/2020,116,144,156,149,145,136,2.69,929,,
CAH6,C-CAH3,7/13/2020,1160,1530,1670,1600,1500,1540,29.7,11300,,
PATY,C-PATY1,7/14/2020,,,,,,,,,55,60.4
PATY,C-PATY2,7/14/2020,,,,,,,,,485,489
PATY,C-PATY3,7/14/2020,,,,,,,,,1350,1380
PATY,C-PATY1,7/15/2020,,,,,,,,,48.3,52.7
PATY,C-PATY2,7/15/2020,,,,,,,,,456,464
PATY,C-PATY3,7/15/2020,,,,,,,,,1420,1370
PATY,C-PATY1,7/16/2020,,,,,,,,,51.8,57.8
PATY,C-PATY2,7/16/2020,,,,,,,,,433,438
PATY,C-PATY3,7/16/2020,,,,,,,,,1320,1350
CAH6,C-CAH1,7/16/2020,4.32,6.22,7.05,5.38,5.29,5.43,,,,
CAH6,C-CAH2,7/16/2020,108,131,140,135,126,121,2.45,887,,
CAH6,C-CAH3,7/16/2020,1060,1310,1410,1280,1280,1210,24.2,8070,,
PATY,C-PATY1,7/17/2020,,,,,,,,,48.5,53.6
PATY,C-PATY1,7/17/2020,,,,,,,,,51.7,57.7
PATY,C-PATY2,7/17/2020,,,,,,,,,404,403
PATY,C-PATY2,7/17/2020,,,,,,,,,456,467
PATY,C-PATY3,7/17/2020,,,,,,,,,1320,1290
PATY,C-PATY3,7/17/2020,,,,,,,,,1350,1390
PATY,C-PATY1,7/20/2020,,,,,,,,,55.3,48.4
PATY,C-PATY2,7/20/2020,,,,,,,,,446,436
PATY,C-PATY3,7/20/2020,,,,,,,,,1330,1320
CAH6,C-CAH1,7/20/2020,2.91,4.41,5.71,5.58,5.73,4.27,,,,
CAH6,C-CAH2,7/20/2020,107,138,139,143,136,124,2.65,817,,
CAH6,C-CAH3,7/20/2020,1070,1370,1370,1380,1320,1230,26.5,8360,,
PATY,C-PATY1,7/21/2020,,,,,,,,,47.3,54.1
PATY,C-PATY2,7/21/2020,,,,,,,,,406,410
PATY,C-PATY3,7/21/2020,,,,,,,,,1450,1440
PATY,C-PATY1,7/22/2020,,,,,,,,,49.6,57.6
PATY,C-PATY2,7/22/2020,,,,,,,,,407,422
PATY,C-PATY3,7/22/2020,,,,,,,,,1370,1370
PATY,C-PATY1,7/23/2020,,,,,,,,,48.5,57
PATY,C-PATY1,7/23/2020,,,,,,,,,51.6,58.6
PATY,C-PATY2,7/23/2020,,,,,,,,,402,410
PATY,C-PATY2,7/23/2020,,,,,,,,,443,458
PATY,C-PATY3,7/23/2020,,,,,,,,,1180,1200
PATY,C-PATY3,7/23/2020,,,,,,,,,1470,1430
CAH6,C-CAH1,7/23/2020,3.61,4.58,5.88,6.29,4.23,5.99,,,,
CAH6,C-CAH2,7/23/2020,120,146,140,140,138,136,2.74,838,,
CAH6,C-CAH3,7/23/2020,1200,1380,1340,1330,1300,1210,25.9,9260,,
PATY,C-PATY1,7/24/2020,,,,,,,,,47.5,54.5
PATY,C-PATY2,7/24/2020,,,,,,,,,426,441
PATY,C-PATY3,7/24/2020,,,,,,,,,1510,1480
PATY,C-PATY1,7/27/2020,,,,,,,,,49,57.1
PATY,C-PATY2,7/27/2020,,,,,,,,,439,459
PATY,C-PATY3,7/27/2020,,,,,,,,,1420,1400
CAH6,C-CAH1,7/27/2020,4.26,4.47,5.55,5,4.54,4.13,,,,
CAH6,C-CAH2,7/27/2020,105,143,153,143,143,137,2.65,830,,
CAH6,C-CAH3,7/27/2020,1160,1480,1650,1410,1620,1430,27.7,8820,,
PATY,C-PATY1,7/28/2020,,,,,,,,,45.8,53.1
PATY,C-PATY2,7/28/2020,,,,,,,,,417,435
PATY,C-PATY3,7/28/2020,,,,,,,,,1410,1400
PATY,C-PATY1,7/29/2020,,,,,,,,,46.5,54.5
PATY,C-PATY2,7/29/2020,,,,,,,,,430,453
PATY,C-PATY3,7/29/2020,,,,,,,,,1500,1490
PATY,C-PATY1,7/30/2020,,,,,,,,,46,51.5
PATY,C-PATY2,7/30/2020,,,,,,,,,447,454
PATY,C-PATY3,7/30/2020,,,,,,,,,1310,1280
CAH6,C-CAH1,7/30/2020,2.22,4.52,5.96,4.68,4.44,5.02,,,,
CAH6,C-CAH2,7/30/2020,110,147,152,144,136,127,2.81,807,,
CAH6,C-CAH3,7/30/2020,1050,1370,1550,1350,1290,1240,25.3,7190,,
PATY,C-PATY1,7/31/2020,,,,,,,,,53.3,61.5
PATY,C-PATY2,7/31/2020,,,,,,,,,449,460
PATY,C-PATY3,7/31/2020,,,,,,,,,1360,1350
PATY,C-PATY1,8/3/2020,,,,,,,,,49.5,55.5
PATY,C-PATY2,8/3/2020,,,,,,,,,425,427
PATY,C-PATY3,8/3/2020,,,,,,,,,1380,1330
CAH6,C-CAH1,8/3/2020,3.71,4.98,6.71,4.73,5.01,4.56,,,,
CAH6,C-CAH2,8/3/2020,103,135,135,133,124,126,2.51,814,,
CAH6,C-CAH3,8/3/2020,1080,1370,1450,1360,1360,1310,26.4,8720,,
PATY,C-PATY1,8/4/2020,,,,,,,,,50.6,58.9
PATY,C-PATY2,8/4/2020,,,,,,,,,440,447
PATY,C-PATY3,8/4/2020,,,,,,,,,1380,1350
PATY,C-PATY1,8/5/2020,,,,,,,,,49.5,56.3
PATY,C-PATY2,8/5/2020,,,,,,,,,421,441
PATY,C-PATY3,8/5/2020,,,,,,,,,1540,1520
PATY,C-PATY1,8/6/2020,,,,,,,,,48,54.7
PATY,C-PATY2,8/6/2020,,,,,,,,,410,421
PATY,C-PATY3,8/6/2020,,,,,,,,,1430,1390
PATY,C-PATY1,8/7/2020,,,,,,,,,48,55.5
PATY,C-PATY2,8/7/2020,,,,,,,,,411,419
PATY,C-PATY3,8/7/2020,,,,,,,,,1340,1340
PATY,C-PATY1,8/10/2020,,,,,,,,,48.7,56.7
PATY,C-PATY2,8/10/2020,,,,,,,,,423,428
PATY,C-PATY3,8/10/2020,,,,,,,,,1320,1310
CAH6,C-CAH1,8/10/2020,3.53,5.43,6.27,5.27,6.21,5.18,,,,
CAH6,C-CAH2,8/10/2020,113,126,145,133,137,134,2.62,914,,
CAH6,C-CAH3,8/10/2020,1060,1320,1400,1360,1280,1200,25.4,7400,,
PATY,C-PATY1,8/11/2020,,,,,,,,,46.9,52.5
PATY,C-PATY2,8/11/2020,,,,,,,,,408,415
PATY,C-PATY3,8/11/2020,,,,,,,,,1350,1350
PATY,C-PATY1,8/12/2020,,,,,,,,,45.6,50
PATY,C-PATY2,8/12/2020,,,,,,,,,459,460
PATY,C-PATY3,8/12/2020,,,,,,,,,1380,1340
PATY,C-PATY1,8/13/2020,,,,,,,,,50.9,58.3
PATY,C-PATY2,8/13/2020,,,,,,,,,440,448
PATY,C-PATY3,8/13/2020,,,,,,,,,1410,1380
PATY,C-PATY1,8/14/2020,,,,,,,,,47.4,54.7
PATY,C-PATY2,8/14/2020,,,,,,,,,448,470
PATY,C-PATY3,8/14/2020,,,,,,,,,1440,1390
CAH6,C-CAH1,8/14/2020,3.87,5.17,5.83,6,6.06,5.12,,,,
CAH6,C-CAH2,8/14/2020,115,146,155,145,141,145,2.79,866,,
CAH6,C-CAH3,8/14/2020,1250,1570,1580,1530,1480,1470,30.5,9030,,
PATY,C-PATY1,8/17/2020,,,,,,,,,46.7,54
PATY,C-PATY2,8/17/2020,,,,,,,,,442,465
PATY,C-PATY3,8/17/2020,,,,,,,,,1470,1440
CAH6,C-CAH1,8/17/2020,4.1,4.12,5.39,4.4,5.2,4.84,,,,
CAH6,C-CAH2,8/17/2020,113,137,149,136,138,134,2.67,832,,
CAH6,C-CAH3,8/17/2020,1100,1370,1490,1450,1340,1300,28.1,7960,,
PATY,C-PATY1,8/18/2020,,,,,,,,,44.5,51.4
PATY,C-PATY2,8/18/2020,,,,,,,,,456,481
PATY,C-PATY3,8/18/2020,,,,,,,,,1440,1420
PATY,C-PATY1,8/19/2020,,,,,,,,,48.4,54.1
PATY,C-PATY2,8/19/2020,,,,,,,,,440,450
PATY,C-PATY3,8/19/2020,,,,,,,,,1350,1300
PATY,C-PATY1,8/20/2020,,,,,,,,,52,60.5
PATY,C-PATY1,8/20/2020,,,,,,,,,56.6,65.2
PATY,C-PATY2,8/20/2020,,,,,,,,,427,441
PATY,C-PATY2,8/20/2020,,,,,,,,,448,461
PATY,C-PATY3,8/20/2020,,,,,,,,,1450,1480
PATY,C-PATY3,8/20/2020,,,,,,,,,1510,1500
CAH6,C-CAH1,8/20/2020,4.45,4.88,5.74,4.98,5.39,5.19,,,,
CAH6,C-CAH2,8/20/2020,122,139,141,141,139,140,2.75,860,,
CAH6,C-CAH3,8/20/2020,1080,1370,1410,1420,1440,1370,27,7950,,
PATY,C-PATY1,8/21/2020,,,,,,,,,49.2,55.4
PATY,C-PATY2,8/21/2020,,,,,,,,,469,475
PATY,C-PATY3,8/21/2020,,,,,,,,,1310,1350
PATY,C-PATY1,8/24/2020,,,,,,,,,50.4,56.5
PATY,C-PATY2,8/24/2020,,,,,,,,,427,443
PATY,C-PATY3,8/24/2020,,,,,,,,,1400,1390
CAH6,C-CAH1,8/24/2020,3.7,5.19,4.98,4.45,5.16,4.88,,,,
CAH6,C-CAH2,8/24/2020,97.1,129,145,131,122,122,2.53,748,,
CAH6,C-CAH3,8/24/2020,1140,1550,1670,1540,1620,1430,31.4,8350,,
PATY,C-PATY1,8/26/2020,,,,,,,,,48,53.2
PATY,C-PATY2,8/26/2020,,,,,,,,,422,426
PATY,C-PATY3,8/26/2020,,,,,,,,,1380,1380
PATY,C-PATY1,8/27/2020,,,,,,,,,53.2,60.2
PATY,C-PATY2,8/27/2020,,,,,,,,,500,513
PATY,C-PATY3,8/27/2020,,,,,,,,,1430,1430
CAH6,C-CAH1,8/27/2020,2.7,3.9,6.36,5.52,5.48,4.29,,,,
CAH6,C-CAH2,8/27/2020,110,135,143,131,139,127,2.6,917,,
CAH6,C-CAH3,8/27/2020,1180,1530,1670,1610,1520,1410,28.7,9410,,
PATY,C-PATY1,8/28/2020,,,,,,,,,51.7,59.3
PATY,C-PATY2,8/28/2020,,,,,,,,,403,415
PATY,C-PATY3,8/28/2020,,,,,,,,,1400,1400
PATY,C-PATY1,8/31/2020,,,,,,,,,45.3,51.4
PATY,C-PATY2,8/31/2020,,,,,,,,,406,417
PATY,C-PATY3,8/31/2020,,,,,,,,,1430,1430
CAH6,C-CAH1,8/31/2020,4.61,3.95,4.86,5.29,5,5.65,,,,
CAH6,C-CAH2,8/31/2020,108,125,151,144,140,126,2.74,956,,
CAH6,C-CAH3,8/31/2020,1120,1500,1710,1500,1450,1290,28.4,8880,,
PATY,C-PATY1,9/1/2020,,,,,,,,,45.9,53
PATY,C-PATY2,9/1/2020,,,,,,,,,392,412
PATY,C-PATY3,9/1/2020,,,,,,,,,1350,1340
PATY,C-PATY1,9/2/2020,,,,,,,,,45.3,53
PATY,C-PATY2,9/2/2020,,,,,,,,,431,442
PATY,C-PATY3,9/2/2020,,,,,,,,,1420,1370
PATY,C-PATY1,9/3/2020,,,,,,,,,48.9,57.1
PATY,C-PATY2,9/3/2020,,,,,,,,,413,429
PATY,C-PATY3,9/3/2020,,,,,,,,,1380,1360
CAH6,C-CAH1,9/3/2020,2.97,4.29,5.38,4.28,4.79,4.3,,,,
CAH6,C-CAH2,9/3/2020,101,141,142,136,123,123,2.66,844,,
CAH6,C-CAH3,9/3/2020,1170,1570,1570,1480,1450,1370,29,8870,,
PATY,C-PATY1,9/4/2020,,,,,,,,,46.1,53.9
PATY,C-PATY2,9/4/2020,,,,,,,,,423,426
PATY,C-PATY3,9/4/2020,,,,,,,,,1330,1300
PATY,C-PATY1,9/8/2020,,,,,,,,,49.9,57.4
PATY,C-PATY2,9/8/2020,,,,,,,,,437,452
PATY,C-PATY3,9/8/2020,,,,,,,,,1420,1410
CAH6,C-CAH1,9/8/2020,2.79,3.61,5.66,4.35,5.43,3.8,,,,
CAH6,C-CAH2,9/8/2020,105,130,146,138,134,130,2.57,899,,
CAH6,C-CAH3,9/8/2020,1060,1310,1420,1400,1140,1200,25.4,9490,,
PATY,C-PATY1,9/9/2020,,,,,,,,,51.9,60.3
PATY,C-PATY2,9/9/2020,,,,,,,,,404,410
PATY,C-PATY3,9/9/2020,,,,,,,,,1380,1390
PATY,C-PATY1,9/10/2020,,,,,,,,,49.5,56.4
PATY,C-PATY2,9/10/2020,,,,,,,,,410,415
PATY,C-PATY3,9/10/2020,,,,,,,,,1400,1430
CAH6,C-CAH1,9/10/2020,3.9,6.66,6.53,5.57,5.62,4.37,,,,
CAH6,C-CAH2,9/10/2020,110,127,136,137,136,124,2.67,917,,
CAH6,C-CAH3,9/10/2020,1110,1350,1460,1390,1330,1370,27,9890,,
PATY,C-PATY1,9/11/2020,,,,,,,,,46.6,54.1
PATY,C-PATY2,9/11/2020,,,,,,,,,409,425
PATY,C-PATY3,9/11/2020,,,,,,,,,1350,1360
PATY,C-PATY1,9/14/2020,,,,,,,,,52.1,58.8
PATY,C-PATY2,9/14/2020,,,,,,,,,421,432
PATY,C-PATY3,9/14/2020,,,,,,,,,1300,1320
CAH6,C-CAH1,9/14/2020,4.32,,,,,,,,,
CAH6,C-CAH2,9/14/2020,132,,,,,,,,,
CAH6,C-CAH3,9/14/2020,1180,,,,,,,,,
PATY,C-PATY1,9/15/2020,,,,,,,,,53,59.4
PATY,C-PATY2,9/15/2020,,,,,,,,,400,407
PATY,C-PATY3,9/15/2020,,,,,,,,,1290,1300
PATY,C-PATY1,9/16/2020,,,,,,,,,48,57.3
PATY,C-PATY2,9/16/2020,,,,,,,,,435,455
PATY,C-PATY3,9/16/2020,,,,,,,,,1380,1400
PATY,C-PATY1,9/17/2020,,,,,,,,,45.3,50.9
PATY,C-PATY2,9/17/2020,,,,,,,,,426,443
PATY,C-PATY3,9/17/2020,,,,,,,,,1390,1380
CAH6,C-CAH1,9/17/2020,3.79,4.66,6.07,6.51,4.82,5.81,,,,
CAH6,C-CAH2,9/17/2020,107,132,134,130,128,122,2.5,801,,
CAH6,C-CAH3,9/17/2020,1250,1480,1540,1420,1420,1370,28.4,8460,,
PATY,C-PATY1,9/18/2020,,,,,,,,,49.8,59.9
PATY,C-PATY2,9/18/2020,,,,,,,,,440,468
PATY,C-PATY3,9/18/2020,,,,,,,,,1370,1360
PATY,C-PATY1,9/21/2020,,,,,,,,,45.3,53.9
PATY,C-PATY2,9/21/2020,,,,,,,,,385,412
PATY,C-PATY3,9/21/2020,,,,,,,,,1440,1420
CAH6,C-CAH1,9/21/2020,3.48,4.62,6.08,7.05,3.7,3.59,,,,
CAH6,C-CAH2,9/21/2020,110,142,147,144,138,136,2.72,927,,
CAH6,C-CAH3,9/21/2020,1130,1390,1400,1360,1290,1250,26.4,9060,,
PATY,C-PATY1,9/24/2020,,,,,,,,,47,55.3
PATY,C-PATY1,9/24/2020,,,,,,,,,47.5,54.5
PATY,C-PATY2,9/24/2020,,,,,,,,,396,414
PATY,C-PATY2,9/24/2020,,,,,,,,,413,434
PATY,C-PATY3,9/24/2020,,,,,,,,,1330,1320
PATY,C-PATY3,9/24/2020,,,,,,,,,1390,1380
CAH6,C-CAH1,9/24/2020,4.23,4.73,6.43,5.69,5.07,3.94,,,,
CAH6,C-CAH2,9/24/2020,102,141,147,131,129,127,2.74,752,,
CAH6,C-CAH3,9/24/2020,1200,1540,1580,1510,1490,1350,29.3,10100,,
PATY,C-PATY1,9/25/2020,,,,,,,,,46.8,54.8
PATY,C-PATY2,9/25/2020,,,,,,,,,412,429
PATY,C-PATY3,9/25/2020,,,,,,,,,1550,1490
PATY,C-PATY1,9/28/2020,,,,,,,,,44.5,51.1
PATY,C-PATY2,9/28/2020,,,,,,,,,421,435
PATY,C-PATY3,9/28/2020,,,,,,,,,1500,1470
CAH6,C-CAH1,9/28/2020,2.05,4.12,5.94,5.5,5.35,5.28,,,,
CAH6,C-CAH2,9/28/2020,116,126,152,142,130,132,2.64,911,,
CAH6,C-CAH3,9/28/2020,1120,1340,1500,1430,1330,1270,26.9,8100,,
PATY,C-PATY1,9/29/2020,,,,,,,,,46.3,52.6
PATY,C-PATY2,9/29/2020,,,,,,,,,415,431
PATY,C-PATY3,9/29/2020,,,,,,,,,1490,1470
PATY,C-PATY1,9/30/2020,,,,,,,,,46.5,52.7
PATY,C-PATY2,9/30/2020,,,,,,,,,401,411
PATY,C-PATY3,9/30/2020,,,,,,,,,1580,1530
PATY,C-PATY1,10/1/2020,,,,,,,,,47.4,54.2
PATY,C-PATY2,10/1/2020,,,,,,,,,425,434
PATY,C-PATY3,10/1/2020,,,,,,,,,1440,1450
CAH6,C-CAH1,10/1/2020,2.63,5.66,6.06,6.41,5.13,5.27,,,,
CAH6,C-CAH2,10/1/2020,119,158,152,150,140,147,2.88,984,,
CAH6,C-CAH3,10/1/2020,1180,1510,1510,1490,1390,1370,28.3,8650,,
PATY,C-PATY1,10/2/2020,,,,,,,,,54.3,61.3
PATY,C-PATY1,10/2/2020,,,,,,,,,58.3,62.6
PATY,C-PATY2,10/2/2020,,,,,,,,,417,426
PATY,C-PATY2,10/2/2020,,,,,,,,,429,433
PATY,C-PATY3,10/2/2020,,,,,,,,,1210,1300
PATY,C-PATY3,10/2/2020,,,,,,,,,1340,1250
PATY,C-PATY1,10/5/2020,,,,,,,,,52.3,59.3
PATY,C-PATY2,10/5/2020,,,,,,,,,469,477
PATY,C-PATY3,10/5/2020,,,,,,,,,1320,1390
CAH6,C-CAH1,10/5/2020,3.58,4.95,5.46,6.71,5.1,4.37,,,,
CAH6,C-CAH2,10/5/2020,107,137,139,129,128,128,2.57,698,,
CAH6,C-CAH3,10/5/2020,1100,1300,1360,1270,1270,1230,25.6,9200,,
PATY,C-PATY1,10/6/2020,,,,,,,,,55.2,62.7
PATY,C-PATY2,10/6/2020,,,,,,,,,429,439
PATY,C-PATY3,10/6/2020,,,,,,,,,1430,1430
PATY,C-PATY1,10/7/2020,,,,,,,,,47.7,55.2
PATY,C-PATY2,10/7/2020,,,,,,,,,397,421
PATY,C-PATY3,10/7/2020,,,,,,,,,1470,1440
CAH6,C-CAH1,10/8/2020,3.59,5.19,6.81,5,5.54,5.23,,,,
CAH6,C-CAH2,10/8/2020,103,138,146,134,129,124,2.58,790,,
CAH6,C-CAH3,10/8/2020,1040,1370,1430,1370,1280,1270,26,7880,,
PATY,C-PATY1,10/9/2020,,,,,,,,,47.7,57.8
PATY,C-PATY2,10/9/2020,,,,,,,,,413,454
PATY,C-PATY3,10/9/2020,,,,,,,,,1350,1350
PATY,C-PATY1,10/12/2020,,,,,,,,,45.1,54.9
PATY,C-PATY2,10/12/2020,,,,,,,,,390,428
PATY,C-PATY3,10/12/2020,,,,,,,,,1410,1380
CAH6,C-CAH1,10/12/2020,3.63,4.85,5.62,5.54,5.14,4.53,,,,
CAH6,C-CAH2,10/12/2020,110,135,145,137,138,133,2.59,790,,
CAH6,C-CAH3,10/12/2020,1100,1380,1470,1410,1390,1260,26,8290,,
PATY,C-PATY1,10/13/2020,,,,,,,,,46.2,56.6
PATY,C-PATY2,10/13/2020,,,,,,,,,400,439
PATY,C-PATY3,10/13/2020,,,,,,,,,1420,1400
PATY,C-PATY1,10/14/2020,,,,,,,,,51.2,61.1
PATY,C-PATY2,10/14/2020,,,,,,,,,483,510
PATY,C-PATY3,10/14/2020,,,,,,,,,1350,1360
PATY,C-PATY1,10/15/2020,,,,,,,,,51.6,59.2
PATY,C-PATY2,10/15/2020,,,,,,,,,454,462
PATY,C-PATY3,10/15/2020,,,,,,,,,1410,1380
